month,day,time,temperature,rel_hum,pressure,wind_dir,wind_speed,precipitation,conditions
10,16,0,14.5,0.96,1029.0,2,13.0,16.2,1
10,15,21,14.0,0.98,1026.4,2,14.8,12.9,1
10,15,18,13.6,0.98,1025.4,2,13.0,3.4,1
10,15,15,13.9,0.97,1025.9,2,14.4,1.5,1
10,15,12,15.6,0.86,1024.8,2,17.6,2.6,0
10,15,9,16.4,0.89,1022.4,2,17.6,2.4,0
10,15,6,16.6,0.93,1021.6,2,16.6,2.3,2
10,15,3,16.7,0.93,1022.7,2,13.7,2.4,0
10,15,0,16.3,0.98,1021.5,2,11.9,2.7,2
10,14,21,16.2,0.95,1019.9,2,7.2,2.7,2
10,14,18,16.4,0.97,1020.2,2,9.0,2.7,2
10,14,15,17.3,0.98,1021.0,3,9.4,2.1,1
10,14,12,17.7,0.91,1020.5,2,10.1,0.4,2
10,14,9,17.7,0.85,1018.8,2,11.9,0.4,2
10,14,6,17.2,0.94,1019.0,2,13.0,0.4,2
10,14,3,17.5,0.97,1020.6,2,10.4,0.3,1
10,14,0,19.0,0.79,1019.9,1,6.1,0.0,1
10,13,21,19.9,0.68,1017.9,2,6.1,0.0,0
10,13,18,20.0,0.68,1017.9,2,5.8,0.0,0
10,13,15,20.4,0.65,1019.0,2,6.5,0.0,0
10,13,12,21.4,0.57,1019.0,2,7.9,0.0,0
10,13,9,21.4,0.62,1018.1,2,4.7,0.0,0
10,13,6,22.1,0.57,1019.1,2,15.1,0.0,0
10,13,3,19.0,0.71,1022.2,2,10.4,0.0,1
10,13,0,17.8,0.65,1022.4,2,7.2,0.0,0
10,12,21,17.3,0.65,1020.7,2,8.3,0.0,0
10,12,18,18.1,0.57,1020.7,2,9.7,0.0,0
10,12,15,18.6,0.62,1021.4,2,7.6,0.0,0
10,12,12,20.2,0.52,1020.9,2,18.0,0.0,0
10,12,9,22.8,0.44,1019.6,3,19.1,0.0,0
10,12,6,22.7,0.48,1020.1,3,14.8,0.0,0
10,12,3,20.6,0.59,1023.1,3,12.2,0.0,0
10,12,0,16.8,0.7,1023.4,3,10.1,0.0,0
10,11,21,15.5,0.76,1022.2,1,5.0,0.0,0
10,11,18,16.5,0.66,1022.3,2,8.6,0.1,0
10,11,15,16.6,0.64,1023.3,2,9.0,0.1,0
10,11,9,18.5,0.58,1021.9,2,11.9,0.7,0
10,11,6,19.5,0.52,1022.2,3,15.8,3.7,0
10,11,3,17.5,0.51,1024.8,3,16.9,5.4,0
10,11,0,15.5,0.58,1024.9,2,14.0,7.2,0
10,10,21,15.4,0.63,1023.1,2,15.5,11.1,0
10,10,18,16.0,0.66,1023.6,2,19.1,11.8,0
10,10,15,16.5,0.67,1024.5,2,18.7,12.4,0
10,10,12,15.0,0.94,1023.9,2,13.3,12.4,0
10,10,9,15.0,0.96,1021.5,2,14.0,11.8,1
10,10,6,16.5,0.91,1020.4,2,20.2,8.8,1
10,10,3,18.1,0.92,1021.3,3,18.7,7.1,1
10,10,0,17.6,0.96,1020.4,2,16.6,5.3,1
10,9,21,18.4,0.94,1018.5,3,11.9,1.4,1
10,9,18,18.6,0.96,1017.9,2,9.4,0.6,1
10,9,15,19.1,0.92,1018.7,2,6.5,0.0,1
10,9,12,20.4,0.82,1017.1,2,14.0,0.0,0
10,9,9,23.9,0.7,1015.0,2,9.0,0.0,0
10,9,6,23.9,0.68,1015.3,2,10.8,0.0,0
10,9,3,20.7,0.79,1018.0,2,8.6,0.0,0
10,9,0,18.2,0.9,1017.7,2,7.2,0.0,2
10,8,21,17.3,0.94,1016.9,2,4.3,0.0,1
10,8,18,17.7,0.89,1016.7,2,7.9,0.0,0
10,8,15,17.7,0.86,1017.5,3,12.2,0.0,0
10,8,12,18.5,0.83,1017.0,3,10.1,0.0,0
10,8,9,21.1,0.73,1015.2,2,4.7,0.0,0
10,8,6,20.1,0.73,1015.9,3,7.9,0.0,0
10,8,3,18.3,0.79,1018.5,3,11.2,0.0,0
10,8,0,16.4,0.85,1018.2,3,8.6,0.0,0
10,7,21,16.0,0.87,1017.2,2,9.4,0.0,0
10,7,18,16.4,0.86,1017.4,3,10.4,0.0,0
10,7,15,16.6,0.86,1018.2,2,10.4,0.0,0
10,7,12,17.2,0.82,1017.6,3,13.3,0.0,0
10,7,9,20.6,0.68,1016.0,2,12.6,0.0,0
10,7,6,19.2,0.73,1017.1,2,7.2,0.0,0
10,7,3,17.2,0.79,1018.9,2,11.5,0.0,0
10,7,0,15.5,0.86,1018.8,2,9.7,0.0,0
10,6,21,15.3,0.86,1017.3,2,9.4,0.0,0
10,6,18,15.7,0.86,1017.5,2,10.8,0.0,0
10,6,15,16.4,0.84,1017.9,2,9.7,0.0,0
10,6,12,17.5,0.83,1016.7,2,11.5,0.0,0
10,6,9,22.5,0.68,1014.4,2,9.7,0.0,0
10,6,6,23.3,0.65,1014.8,2,10.8,0.0,0
10,6,3,19.6,0.77,1017.5,2,12.2,0.0,0
10,6,0,17.6,0.84,1017.8,3,11.2,0.0,0
10,5,21,16.9,0.89,1017.1,2,6.8,0.0,0
10,5,18,17.4,0.9,1016.9,2,6.1,0.0,0
10,5,15,17.7,0.86,1017.5,3,9.4,0.0,0
10,5,12,18.7,0.81,1016.5,3,19.1,0.0,0
10,5,9,24.9,0.62,1014.3,3,13.3,0.0,0
10,5,6,27.2,0.58,1014.8,3,15.8,0.0,0
10,5,3,24.5,0.64,1017.0,2,16.6,0.0,0
10,5,0,21.3,0.8,1016.7,3,13.7,0.0,0
10,4,21,23.7,0.75,1014.0,3,11.9,0.0,0
10,4,18,26.3,0.84,1013.3,4,2.5,0.0,0
10,4,15,29.2,0.67,1013.4,5,7.2,0.0,0
10,4,12,30.8,0.63,1012.2,4,8.3,0.0,0
10,4,9,35.0,0.45,1010.4,6,7.9,0.0,0
10,4,6,36.0,0.45,1010.4,6,9.4,0.0,0
10,4,3,34.1,0.5,1012.8,6,14.0,0.0,0
10,4,0,29.9,0.7,1012.1,5,10.4,0.0,0
10,3,21,27.7,0.8,1010.0,5,5.8,0.0,0
10,3,18,28.6,0.76,1009.2,5,7.2,0.0,0
10,3,15,29.8,0.73,1009.6,5,8.3,0.0,0
10,3,12,30.4,0.67,1008.7,5,7.2,0.0,0
10,3,9,35.1,0.48,1007.4,6,7.9,0.0,0
10,3,6,35.5,0.49,1007.6,7,14.4,0.0,0
10,3,3,33.5,0.54,1009.6,6,14.0,0.0,0
10,3,0,28.3,0.68,1009.3,5,8.6,0.0,0
10,2,21,25.5,0.83,1007.9,5,5.8,0.0,0
10,2,18,26.4,0.8,1007.6,5,8.3,0.0,0
10,2,15,27.7,0.72,1008.1,5,11.2,0.0,0
10,2,12,28.1,0.7,1008.0,5,5.0,0.0,0
10,2,9,32.6,0.48,1007.0,5,5.8,0.0,0
10,2,6,33.5,0.46,1007.8,6,8.6,0.0,0
10,2,3,30.5,0.6,1010.7,5,11.2,0.0,0
10,2,0,25.3,0.83,1010.7,5,6.8,0.0,2
10,1,21,21.6,0.99,1009.8,2,0.0,0.0,2
10,1,18,21.3,0.98,1010.2,2,0.0,0.0,0
10,1,15,21.9,0.96,1010.2,2,0.7,0.0,0
10,1,9,31.1,0.48,1007.9,4,1.1,0.0,0
10,1,6,31.5,0.51,1008.7,7,4.3,0.0,0
10,1,3,28.7,0.64,1010.9,6,4.3,0.0,0
10,1,0,23.8,0.96,1010.3,6,5.8,0.0,2
11,30,21,-0.4,0.94,1031.3,2,0.0,0.0,0
11,30,18,1.1,0.76,1031.2,3,2.5,0.0,0
11,30,15,6.1,0.47,1031.1,4,4.0,0.0,0
11,30,12,5.1,0.61,1029.9,3,6.1,0.0,0
11,30,9,13.3,0.25,1028.1,2,6.8,0.0,0
11,30,6,14.8,0.23,1028.9,2,16.2,0.0,0
11,30,3,12.5,0.4,1032.2,2,10.8,0.0,0
11,30,0,4.0,0.98,1031.7,2,0.0,0.0,0
11,29,21,4.5,0.88,1030.4,1,1.8,0.0,0
11,29,18,9.0,0.76,1030.5,2,10.8,0.0,0
11,29,15,9.2,0.76,1030.2,1,18.0,0.0,1
11,29,12,12.7,0.53,1028.1,2,15.8,0.0,0
11,29,9,16.9,0.4,1024.6,2,12.2,0.0,0
11,29,6,17.9,0.49,1023.4,8,9.0,0.0,0
11,29,3,15.1,0.59,1025.6,3,3.6,0.0,0
11,29,0,6.7,0.99,1025.9,2,0.0,0.0,2
11,28,21,6.8,0.98,1025.1,1,1.4,0.0,2
11,28,18,8.3,0.97,1025.1,8,1.1,0.0,2
11,28,15,11.2,0.9,1025.3,6,1.4,0.0,2
11,28,12,12.4,0.83,1025.5,2,0.0,0.0,2
11,28,9,16.3,0.57,1024.8,2,0.0,0.0,0
11,28,6,18.3,0.47,1025.1,6,4.7,0.0,0
11,28,3,15.3,0.54,1028.1,5,5.4,0.0,0
11,28,0,5.1,0.99,1028.0,8,1.4,0.0,2
11,27,21,4.1,0.99,1026.9,2,4.3,0.0,2
11,27,18,4.2,0.97,1027.2,2,0.0,0.0,2
11,27,15,4.8,0.93,1028.2,2,0.7,0.0,2
11,27,12,6.8,0.84,1027.7,2,0.0,0.0,2
11,27,9,16.1,0.39,1026.8,2,4.3,0.0,0
11,27,6,18.1,0.28,1027.2,4,7.6,0.0,0
11,27,3,15.5,0.4,1029.9,4,6.1,0.0,0
11,27,0,4.5,0.99,1029.6,2,0.0,0.0,2
11,26,21,3.4,0.98,1028.4,2,0.0,0.0,2
11,26,18,4.4,0.96,1028.5,2,0.0,0.0,2
11,26,15,6.1,0.92,1028.2,2,0.0,0.0,0
11,26,12,8.4,0.85,1027.3,2,0.7,0.0,2
11,26,9,17.8,0.4,1025.3,2,0.0,0.0,0
11,26,6,20.3,0.3,1025.1,4,8.6,0.0,0
11,26,3,17.3,0.53,1027.2,5,2.9,0.0,0
11,26,0,4.6,1.0,1026.2,2,0.0,0.0,2
11,25,21,3.3,0.99,1023.9,2,0.0,0.0,2
11,25,18,4.1,0.98,1023.5,2,0.0,0.0,2
11,25,15,5.1,0.96,1023.5,2,0.0,0.0,2
11,25,12,7.5,0.91,1022.4,2,0.0,0.0,0
11,25,9,17.2,0.54,1020.9,6,1.1,0.0,0
11,25,6,19.4,0.39,1020.7,2,4.3,0.0,0
11,25,3,16.4,0.49,1023.5,7,3.6,0.0,0
11,25,0,4.8,1.0,1023.2,2,0.0,0.0,2
11,24,21,2.6,0.98,1021.5,2,0.0,0.0,2
11,24,18,3.3,0.97,1021.6,2,0.0,0.0,0
11,24,15,4.4,0.94,1021.8,2,0.0,0.0,0
11,24,12,6.8,0.85,1021.1,2,0.0,0.0,0
11,24,9,15.9,0.42,1020.6,6,8.3,0.0,0
11,24,6,18.2,0.36,1021.7,8,7.2,0.0,0
11,24,3,14.5,0.36,1025.0,6,8.6,0.0,0
11,24,0,6.9,0.75,1025.2,6,8.6,0.0,0
11,23,21,1.1,0.98,1024.6,2,0.0,0.0,0
11,23,18,1.3,0.96,1025.7,2,0.0,0.0,0
11,23,15,2.2,0.91,1026.5,2,0.0,0.0,0
11,23,12,5.3,0.69,1026.1,2,0.0,0.0,0
11,23,9,13.0,0.28,1025.3,7,5.4,0.0,0
11,23,6,14.8,0.23,1026.3,8,7.2,0.0,0
11,23,3,11.8,0.29,1029.8,6,6.5,0.0,0
11,23,0,4.6,0.85,1029.6,2,0.7,0.0,0
11,22,21,3.1,0.85,1028.5,2,0.0,0.0,0
11,22,18,1.3,0.84,1029.4,2,0.7,0.0,0
11,22,15,2.3,0.71,1029.5,2,1.8,0.0,0
11,22,12,2.8,0.73,1029.1,3,2.9,0.0,0
11,22,9,9.3,0.22,1028.2,2,5.8,0.0,0
11,22,6,10.9,0.16,1029.3,3,9.0,0.0,0
11,22,3,9.4,0.17,1032.5,3,19.1,0.0,0
11,22,0,7.9,0.29,1031.9,3,15.1,0.0,0
11,21,21,9.2,0.23,1029.7,3,18.0,0.0,0
11,21,18,11.3,0.32,1030.0,2,11.2,0.0,0
11,21,15,12.3,0.37,1029.0,2,9.0,0.0,0
11,21,12,12.4,0.41,1026.9,2,5.4,0.0,0
11,21,9,13.6,0.43,1024.2,2,7.9,0.1,0
11,21,6,13.9,0.51,1022.5,2,8.6,0.1,0
11,21,3,13.2,0.66,1023.7,3,7.9,0.1,1
11,21,0,13.2,0.72,1022.3,2,12.6,0.1,0
11,20,21,12.9,0.82,1020.2,2,11.9,0.1,2
11,20,18,12.9,0.88,1019.8,2,10.1,0.1,2
11,20,15,13.6,0.89,1019.7,2,11.2,0.1,2
11,20,12,14.3,0.87,1017.0,3,9.7,0.1,2
11,20,9,14.9,0.92,1015.5,3,2.2,0.0,2
11,20,6,16.9,0.7,1014.2,3,1.1,0.0,1
11,20,3,16.0,0.71,1016.1,3,7.9,0.0,0
11,20,0,13.9,0.84,1015.1,4,4.7,0.0,2
11,19,21,11.0,0.98,1014.1,2,0.0,0.0,2
11,19,18,11.3,0.95,1014.6,2,0.0,0.0,2
11,19,15,12.0,0.92,1015.3,2,0.0,0.0,2
11,19,12,12.8,0.84,1013.8,2,0.0,0.0,2
11,19,9,19.0,0.56,1012.6,5,6.5,0.0,0
11,19,6,20.7,0.53,1014.2,3,4.3,0.0,0
11,19,3,17.1,0.71,1016.7,4,5.4,0.0,0
11,19,0,11.1,1.0,1016.3,5,3.6,0.0,2
11,18,21,9.9,0.95,1014.4,6,2.9,0.0,2
11,18,18,10.8,0.97,1014.8,5,3.6,0.0,2
11,18,15,10.4,0.95,1015.5,5,4.0,0.0,2
11,18,12,10.5,0.92,1014.8,2,0.0,0.0,1
11,18,9,18.8,0.49,1014.2,6,2.5,0.0,0
11,18,6,20.5,0.44,1014.9,6,6.8,0.0,0
11,18,3,17.3,0.61,1019.1,6,6.8,0.0,0
11,18,0,8.0,1.0,1020.0,5,2.9,0.0,2
11,17,21,6.5,0.99,1019.8,2,0.0,0.0,2
11,17,18,7.7,0.98,1021.1,2,0.0,0.0,2
11,17,15,8.9,0.96,1021.8,2,0.0,0.0,2
11,17,12,12.4,0.88,1021.8,1,1.8,0.0,2
11,17,9,16.5,0.66,1021.1,1,1.1,0.0,0
11,17,6,17.6,0.55,1021.9,1,5.8,0.0,0
11,17,3,15.7,0.68,1024.0,1,4.3,0.0,0
11,17,0,13.1,0.82,1023.6,8,3.2,0.0,2
11,16,21,12.8,0.86,1022.5,1,2.2,0.0,2
11,16,18,13.2,0.84,1022.9,2,2.2,0.0,2
11,16,15,15.5,0.64,1023.6,2,5.4,0.0,0
11,16,12,17.5,0.54,1022.6,2,9.0,0.0,0
11,16,9,19.7,0.42,1020.8,1,2.9,0.0,0
11,16,6,22.9,0.31,1020.5,3,4.7,0.0,0
11,16,3,20.7,0.39,1022.3,3,6.1,0.0,0
11,16,0,10.6,0.98,1021.8,2,0.0,0.0,0
11,15,21,11.6,0.89,1020.6,1,5.0,0.0,0
11,15,18,12.7,0.91,1020.5,2,1.1,0.0,0
11,15,15,13.7,0.78,1020.6,1,1.4,0.0,2
11,15,12,14.3,0.74,1018.9,6,1.8,0.0,0
11,15,9,18.2,0.52,1017.7,2,0.0,0.0,0
11,15,6,21.5,0.32,1017.9,3,4.7,0.0,0
11,15,3,18.5,0.47,1020.8,5,5.0,0.0,0
11,15,0,7.6,1.0,1020.7,2,0.0,0.0,2
11,14,21,5.9,0.99,1020.1,2,0.0,0.0,2
11,14,18,6.9,0.98,1020.7,4,2.9,0.0,2
11,14,15,7.5,0.96,1021.3,2,0.0,0.0,0
11,14,12,9.5,0.92,1020.6,2,0.0,0.0,0
11,14,9,19.1,0.43,1018.8,5,3.2,0.0,0
11,14,6,21.1,0.37,1019.7,6,5.0,0.0,0
11,14,3,18.0,0.5,1023.0,7,6.5,0.0,0
11,14,0,9.0,1.0,1023.5,5,2.5,0.0,2
11,13,21,5.1,0.98,1021.9,6,2.2,0.0,2
11,13,18,6.2,0.97,1022.1,2,0.0,0.0,2
11,13,15,8.2,0.91,1022.5,7,1.1,0.0,0
11,13,12,14.8,0.6,1021.4,7,6.8,0.0,0
11,13,9,17.6,0.45,1020.1,7,3.6,0.0,0
11,13,6,20.1,0.35,1020.3,7,3.2,0.0,0
11,13,3,17.0,0.5,1023.3,7,10.1,0.0,0
11,13,0,8.7,0.98,1023.6,2,0.0,0.0,2
11,12,21,4.9,0.97,1022.5,2,0.0,0.0,2
11,12,18,7.2,0.83,1023.3,8,3.2,0.0,0
11,12,15,8.4,0.85,1024.2,8,4.7,0.0,0
11,12,12,9.8,0.78,1023.8,2,0.0,0.0,0
11,12,9,16.3,0.38,1022.0,8,3.6,0.0,0
11,12,6,18.2,0.28,1023.1,8,7.6,0.0,0
11,12,3,16.5,0.36,1026.2,8,6.8,0.0,0
11,12,0,10.5,0.97,1026.3,1,2.9,0.0,0
11,11,21,10.8,0.88,1025.3,1,2.2,0.0,0
11,11,18,11.1,0.87,1024.8,2,1.8,0.0,0
11,11,15,12.6,0.72,1025.4,2,0.4,0.0,0
11,11,12,11.8,0.75,1024.3,2,3.6,0.0,0
11,11,9,16.0,0.51,1021.2,2,1.8,0.0,0
11,11,6,18.3,0.28,1021.6,2,4.7,0.0,0
11,11,3,17.0,0.43,1024.0,3,6.8,0.0,0
11,11,0,9.4,1.0,1023.7,3,1.8,0.0,2
11,10,21,5.8,0.98,1022.1,2,0.0,0.0,2
11,10,18,7.6,0.97,1021.5,2,0.0,0.0,2
11,10,15,10.2,0.92,1021.9,2,0.0,0.0,0
11,10,12,13.6,0.68,1021.2,6,5.0,0.0,0
11,10,9,17.2,0.39,1019.8,5,3.6,0.0,0
11,10,6,18.4,0.26,1020.9,8,7.6,0.0,0
11,10,3,15.5,0.53,1023.5,8,7.2,0.0,0
11,10,0,9.7,0.78,1023.6,8,3.6,0.0,0
11,9,21,5.3,0.98,1022.9,1,2.9,0.0,0
11,9,18,3.9,0.96,1023.3,2,0.0,0.0,0
11,9,15,6.0,0.9,1024.6,1,2.9,0.0,0
11,9,12,7.6,0.84,1024.2,2,0.0,0.0,0
11,9,9,13.4,0.56,1023.1,7,6.1,0.0,0
11,9,6,14.6,0.46,1023.9,8,6.1,0.0,0
11,9,3,12.5,0.59,1027.1,1,5.8,0.0,0
11,9,0,8.0,1.0,1028.0,2,0.0,0.0,0
11,8,21,4.5,0.98,1026.8,2,0.0,0.0,0
11,8,18,5.8,0.94,1027.4,2,0.0,0.0,0
11,8,15,8.7,0.7,1028.2,7,1.8,0.0,0
11,8,12,6.4,0.77,1027.4,2,0.7,0.0,0
11,8,9,12.1,0.37,1026.7,7,3.2,0.0,0
11,8,6,12.6,0.37,1028.2,8,6.8,0.0,0
11,8,3,10.8,0.38,1031.5,1,10.1,0.0,0
11,8,0,5.4,1.0,1031.6,2,0.0,0.0,0
11,7,21,1.5,0.99,1031.7,2,0.0,3.9,2
11,7,18,3.5,0.97,1033.1,8,1.8,10.9,0
11,7,15,6.1,0.85,1032.9,1,4.7,10.9,0
11,7,9,7.3,0.69,1029.9,2,13.3,10.9,0
11,7,3,7.9,0.8,1028.1,2,27.4,10.9,0
11,7,0,8.1,0.89,1024.5,2,31.0,10.9,1
11,6,21,9.8,0.97,1020.5,2,20.5,7.0,1
11,6,18,18.4,0.86,1015.8,2,11.9,0.0,0
11,6,15,18.6,0.86,1015.4,3,11.2,0.0,1
11,6,9,21.9,0.7,1013.6,3,10.1,0.0,0
11,6,6,22.2,0.74,1012.9,3,5.4,2.6,0
11,6,3,20.7,0.81,1014.5,3,10.4,3.5,2
11,6,0,18.2,0.94,1014.1,2,3.6,3.5,2
11,5,21,17.8,0.97,1012.6,2,0.4,3.5,2
11,5,18,18.1,0.95,1012.5,2,0.0,3.5,2
11,5,15,18.5,0.98,1012.8,2,4.0,3.5,2
11,5,12,18.5,0.98,1011.5,2,2.2,3.5,2
11,5,9,19.2,0.95,1010.0,2,3.2,3.5,2
11,5,6,19.0,0.94,1010.6,1,2.2,0.9,1
11,5,3,18.3,0.93,1012.8,3,5.4,0.0,2
11,5,0,17.2,0.99,1013.1,3,6.1,0.0,2
11,4,21,17.6,0.98,1012.2,3,4.7,0.0,2
11,4,18,17.4,0.96,1013.3,1,4.7,0.0,2
11,4,15,18.0,0.92,1014.4,2,0.0,0.0,2
11,4,12,18.7,0.79,1014.0,6,1.8,0.1,0
11,4,9,19.7,0.74,1013.4,2,0.0,0.1,0
11,4,6,20.7,0.63,1014.4,5,8.3,0.1,0
11,4,3,20.4,0.59,1016.6,5,8.6,0.1,0
11,4,0,17.6,0.85,1017.1,2,0.0,0.1,2
11,3,21,15.6,0.89,1016.2,2,0.4,0.1,2
11,3,18,17.9,0.76,1017.5,3,3.6,0.1,0
11,3,15,17.2,0.9,1018.5,2,1.1,0.1,1
11,3,9,20.9,0.6,1017.3,2,2.9,0.0,0
11,3,6,23.2,0.54,1018.3,2,3.6,0.0,0
11,3,3,21.4,0.65,1021.8,7,1.8,0.0,0
11,3,0,14.8,1.0,1021.6,2,0.0,0.0,2
11,2,21,12.5,0.99,1021.1,2,0.0,0.0,2
11,2,18,14.0,0.98,1021.8,2,0.0,0.0,2
11,2,15,15.1,0.96,1022.5,2,0.0,0.1,2
11,2,12,16.7,0.86,1021.6,2,0.0,0.1,2
11,2,9,21.5,0.64,1020.7,2,0.0,0.1,0
11,2,6,22.9,0.52,1021.1,1,4.0,0.1,0
11,2,3,20.7,0.62,1024.3,3,1.4,0.1,0
11,2,0,15.8,0.97,1024.1,1,2.9,0.1,2
11,1,21,15.8,0.96,1022.6,2,0.0,0.1,1
11,1,18,16.8,0.89,1023.8,1,2.2,0.1,1
11,1,15,18.5,0.72,1024.0,3,8.6,0.0,0
11,1,9,20.9,0.59,1022.0,2,0.4,0.0,0
11,1,3,21.8,0.48,1024.8,4,4.3,0.0,0
11,1,0,16.3,0.95,1024.5,3,1.8,0.0,2
12,31,21,-0.3,0.96,1028.8,6,1.8,0.0,2
12,31,18,0.7,0.89,1029.5,8,1.1,0.0,2
12,31,15,2.1,0.86,1030.3,8,3.2,0.0,2
12,31,12,2.7,0.76,1029.6,2,0.7,0.0,0
12,31,9,10.6,0.36,1028.5,3,9.7,0.0,0
12,31,6,11.4,0.3,1029.0,4,5.0,0.0,0
12,31,3,9.4,0.4,1032.7,5,7.2,0.0,0
12,31,0,-0.3,0.97,1033.0,2,0.4,0.0,2
12,30,21,-2.7,0.95,1031.6,2,0.0,0.0,2
12,30,18,-1.9,0.93,1031.6,1,1.4,0.0,2
12,30,15,0.1,0.83,1032.6,8,2.9,0.0,2
12,30,12,1.6,0.73,1031.7,2,0.7,0.0,0
12,30,9,10.9,0.3,1030.7,3,2.2,0.0,0
12,30,6,12.3,0.24,1031.1,2,6.1,0.0,0
12,30,3,9.4,0.4,1034.2,5,4.7,0.0,0
12,30,0,-2.4,0.98,1033.3,1,1.8,0.0,2
12,29,21,-1.9,0.97,1032.2,8,1.1,0.0,2
12,29,18,-0.9,0.96,1032.4,6,2.5,0.0,2
12,29,15,0.1,0.93,1032.1,2,0.0,0.0,2
12,29,12,1.8,0.84,1031.5,6,2.2,0.0,2
12,29,9,10.3,0.45,1030.1,2,0.0,0.0,0
12,29,6,10.8,0.46,1029.9,5,1.8,0.0,0
12,29,3,7.1,0.62,1032.6,8,6.8,0.0,0
12,29,0,-2.5,0.97,1031.2,2,0.7,0.0,2
12,28,21,-2.1,0.95,1029.6,2,0.0,0.0,2
12,28,18,0.3,0.89,1029.4,1,2.2,0.0,2
12,28,15,4.5,0.73,1029.3,7,5.4,0.0,0
12,28,12,4.0,0.7,1028.5,7,4.7,0.0,0
12,28,9,6.0,0.61,1027.2,6,11.5,0.0,0
12,28,6,7.6,0.41,1027.9,7,9.4,0.0,0
12,28,3,4.3,0.53,1031.7,6,8.3,0.0,0
12,28,0,2.5,0.63,1031.8,7,4.3,0.0,0
12,27,21,2.5,0.58,1031.6,7,3.6,0.0,0
12,27,18,2.6,0.49,1033.1,7,2.2,0.0,0
12,27,15,2.6,0.43,1034.3,1,1.8,0.0,0
12,27,12,2.8,0.43,1034.9,2,0.7,0.0,0
12,27,9,4.0,0.31,1034.7,6,3.2,0.0,0
12,27,6,4.7,0.27,1035.8,6,3.2,0.0,0
12,27,3,1.9,0.35,1039.8,7,1.8,0.0,0
12,27,0,-3.9,0.73,1040.0,3,1.8,0.0,0
12,26,21,-1.0,0.52,1039.6,2,4.7,0.0,0
12,26,18,-0.3,0.43,1040.5,2,5.8,0.0,0
12,26,15,0.2,0.4,1041.9,2,7.2,0.0,0
12,26,12,0.4,0.4,1042.0,2,7.9,0.0,0
12,26,9,0.8,0.36,1041.7,2,9.7,0.0,0
12,26,6,1.2,0.34,1042.3,3,12.2,0.0,0
12,26,3,0.2,0.37,1044.7,3,19.4,0.0,0
12,26,0,-1.6,0.49,1044.3,3,17.6,0.0,0
12,25,21,-1.4,0.54,1043.0,3,17.3,0.5,0
12,25,18,-0.7,0.53,1042.4,3,17.3,0.5,1
12,25,15,-0.3,0.57,1042.0,2,14.4,0.5,1
12,25,12,0.1,0.55,1040.2,3,17.6,0.5,0
12,25,9,0.8,0.55,1038.1,3,14.4,0.5,0
12,25,6,0.9,0.63,1036.9,3,14.8,0.5,1
12,25,3,0.4,0.74,1038.6,3,15.8,0.5,1
12,25,0,0.6,0.84,1036.7,3,18.0,0.5,1
12,24,21,1.9,0.77,1035.0,2,18.7,0.0,1
12,24,18,2.8,0.78,1033.4,2,18.0,0.0,0
12,24,15,3.2,0.8,1033.3,2,18.0,0.0,0
12,24,12,3.8,0.79,1031.3,3,23.8,0.0,0
12,24,9,5.5,0.79,1028.9,3,20.2,0.0,0
12,24,6,7.7,0.74,1026.7,3,21.2,0.0,0
12,24,3,7.3,0.77,1026.8,3,14.8,0.0,0
12,24,0,6.7,0.82,1024.4,3,10.8,0.0,0
12,23,21,6.8,0.83,1020.9,3,12.6,0.0,2
12,23,18,8.4,0.75,1020.2,3,10.8,0.0,0
12,23,15,9.0,0.72,1019.4,3,4.3,0.0,0
12,23,12,6.7,0.84,1017.4,2,0.7,0.0,2
12,23,9,16.2,0.52,1016.5,2,0.0,0.0,0
12,23,6,17.2,0.41,1016.2,5,9.0,0.0,0
12,23,3,13.4,0.48,1020.2,3,8.6,0.0,0
12,23,0,1.8,0.99,1020.2,2,0.0,0.0,2
12,22,21,1.2,0.98,1019.6,2,0.7,0.0,2
12,22,18,2.2,0.97,1020.0,2,0.7,0.0,2
12,22,15,3.3,0.95,1020.7,2,0.0,0.0,2
12,22,12,5.6,0.86,1020.9,2,0.0,0.0,2
12,22,9,16.1,0.57,1020.1,5,1.4,0.0,0
12,22,6,18.5,0.4,1020.3,5,5.0,0.0,0
12,22,3,14.6,0.63,1022.9,5,5.4,0.0,0
12,22,0,0.9,1.0,1022.4,2,0.0,0.0,2
12,21,21,0.9,0.97,1021.0,2,0.0,0.0,2
12,21,18,2.3,0.98,1021.0,2,0.0,0.0,2
12,21,15,3.7,0.95,1021.1,2,0.0,0.0,2
12,21,12,6.5,0.88,1020.2,2,0.0,0.0,2
12,21,9,16.2,0.48,1018.7,2,0.0,0.0,0
12,21,6,17.6,0.4,1018.8,7,4.7,0.0,0
12,21,3,14.3,0.54,1021.7,7,5.8,0.0,0
12,21,0,2.6,0.99,1021.0,5,1.4,0.0,2
12,20,21,2.6,0.98,1019.5,4,1.8,0.0,2
12,20,18,3.0,0.95,1020.0,2,0.0,0.0,2
12,20,15,4.4,0.9,1020.5,3,2.9,0.0,2
12,20,12,6.2,0.84,1019.9,2,0.0,0.0,2
12,20,9,15.2,0.38,1019.0,7,3.2,0.0,0
12,20,6,16.8,0.36,1019.5,6,8.3,0.0,0
12,20,3,13.6,0.43,1023.2,7,7.9,0.0,0
12,20,0,7.1,0.81,1022.8,6,2.9,0.0,0
